Date,Close,High,Low,Open,Volume,ema_5,sma_5,ema_10,sma_10,ema_20,sma_20,return_1d,return_5d,rsi_14
2025-03-17,5675.1201171875,5703.52001953125,5631.1201171875,5635.60009765625,5031770000,5638.704078634808,5601.38994140625,5687.191275418724,5675.1009765625,5782.795811567605,5835.7869873046875,0.006416130719105961,0.010786251809891345,40.36448001849722
2025-03-18,5614.66015625,5654.52978515625,5597.759765625,5654.52978515625,4666270000,5630.689437839872,5609.9080078125,5674.003799206229,5658.752001953125,5766.782892013547,5810.040991210937,-0.010653512117636543,0.007643538823963292,37.45323539668567
2025-03-19,5675.2900390625,5715.330078125,5622.2001953125,5632.3701171875,4660090000,5645.556304914082,5625.1060546875,5674.237660998278,5642.018017578125,5758.06928697059,5786.597998046875,0.010798495567894584,0.013571381605854471,41.97297285397501
2025-03-20,5662.89013671875,5711.14990234375,5632.330078125,5646.919921875,4678420000,5651.334248848972,5653.380078125,5672.174474765637,5634.455029296875,5749.004605994224,5763.86650390625,-0.0021848931523151816,0.025603478152290027,41.315410934115775
2025-03-21,5667.56005859375,5670.83984375,5603.10009765625,5630.72998046875,9367460000,5656.742852097232,5659.1041015625,5671.335490007112,5624.191015625,5741.2479824322745,5746.5880126953125,0.0008246534476661349,0.005075442811040665,41.685934875833446
2025-03-24,5767.56982421875,5775.14013671875,5718.080078125,5718.080078125,4517990000,5693.685176137738,5677.59404296875,5688.8326416819555,5639.4919921875,5743.754824507177,5735.80400390625,0.017646000146633645,0.016290352472233982,49.098079040801714
2025-03-25,5776.64990234375,5786.9501953125,5760.419921875,5775.9599609375,4467340000,5721.340084873076,5709.9919921875,5704.799416347736,5659.95,5746.887689063041,5726.873999023437,0.0015743334544251475,0.028851211219512507,49.722924200115344
2025-03-26,5712.2001953125,5783.6201171875,5694.41015625,5771.66015625,4183140000,5718.293455019551,5717.3740234375,5706.145012523148,5671.2400390625,5743.584118229655,5714.681005859375,-0.011156934922627149,0.0065036599003664985,45.4575215322646
2025-03-27,5693.31005859375,5732.27978515625,5670.93994140625,5695.64013671875,4403460000,5709.965656210951,5723.4580078125,5703.811384535984,5688.41904296875,5738.796112550045,5706.268017578125,-0.003306980860763864,0.005371801525470898,44.25911293206184
2025-03-28,5580.93994140625,5685.89013671875,5572.419921875,5679.2001953125,4513330000,5666.957084609385,5706.133984375,5681.47112214876,5682.61904296875,5723.762191488731,5687.590014648437,-0.01973722070834405,-0.015283493477260546,37.86427899144527
2025-03-31,5611.85009765625,5627.56005859375,5488.72998046875,5527.91015625,5257250000,5648.58808895834,5674.9900390625,5668.812754059212,5676.292041015625,5713.103896838019,5675.696508789062,0.005538521570653376,-0.026999192260943827,40.414637317293256
2025-04-01,5633.06982421875,5650.56982421875,5558.52001953125,5597.52978515625,4434500000,5643.415334045144,5646.2740234375,5662.3140395427645,5678.1330078125,5705.481604207612,5668.4425048828125,0.0037812354559083605,-0.02485525011075118,42.169487982764274
2025-04-02,5670.97021484375,5695.31005859375,5571.47998046875,5580.759765625,4243830000,5652.600294311346,5638.02802734375,5663.8878895974885,5677.701025390625,5702.194805220578,5659.859521484375,0.006728194715792668,-0.007217880861840942,45.26987293387155
2025-04-03,5396.52001953125,5499.52978515625,5390.830078125,5492.740234375,7210470000,5567.240202717981,5578.67001953125,5615.275549585445,5651.064013671875,5673.082920869213,5642.759521484375,-0.04839563335990149,-0.05212961107124514,31.9232753083012
2025-04-04,5074.080078125,5292.14013671875,5069.89990234375,5292.14013671875,8853500000,5402.853494520321,5477.298046875,5516.8763729562725,5591.716015625,5616.03503108405,5607.953515625,-0.05974960534553109,-0.09081980250687571,23.250420490841805
2025-04-07,5062.25,5246.56982421875,4835.0400390625,4953.7900390625,8691980000,5289.318996346881,5367.37802734375,5434.217032418768,5521.184033203125,5563.293599552237,5580.3380126953125,-0.0023314724921273955,-0.09793563407650296,23.003491627760326
2025-04-08,4982.77001953125,5267.47021484375,4910.419921875,5193.56982421875,7408140000,5187.136004075004,5237.31806640625,5352.13575734831,5441.796044921875,5508.005639550238,5550.873022460937,-0.015700524562941354,-0.11544323521281574,21.3620031368401
2025-04-09,5456.89990234375,5481.33984375,4948.43017578125,4965.27978515625,9489600000,5277.05730349792,5194.50400390625,5371.183783711117,5416.266015625,5503.138426482954,5543.75302734375,0.09515387644904849,-0.03774844592547344,46.08019323659337
2025-04-10,5268.0498046875,5353.14990234375,5115.27001953125,5353.14990234375,6677140000,5274.054803894447,5168.8099609375,5352.432151161368,5373.739990234375,5480.749033931006,5531.079516601562,-0.03460757958472693,-0.02380612216368816,40.605345951811685
2025-04-11,5363.35986328125,5381.4599609375,5220.77001953125,5255.56005859375,5602550000,5303.823157023382,5226.66591796875,5354.419007910437,5351.981982421875,5469.5691129167435,5517.300512695312,0.018092095201708958,0.05701127705953479,44.208103590767266
2025-04-14,5405.97021484375,5459.4599609375,5358.02001953125,5441.9599609375,5031440000,5337.872176296838,5295.4099609375,5363.791954625584,5331.393994140625,5463.51207500503,5503.843017578125,0.007944712390868913,0.06789870410267174,45.7912396139202
2025-04-15,5396.6298828125,5450.41015625,5386.43994140625,5411.990234375,4317110000,5357.458078468726,5378.18193359375,5369.762487023205,5307.75,5457.142342415265,5492.94150390625,-0.0017277808903947145,0.08305819085749899,45.48654697817396
2025-04-16,5275.7001953125,5367.240234375,5220.7900390625,5335.75,4607750000,5330.205450749984,5341.9419921875,5352.660252166712,5268.222998046875,5439.862137929287,5472.96201171875,-0.0224083715440897,-0.033205613127230804,41.62477395508252
2025-04-17,5282.7001953125,5328.31005859375,5255.580078125,5305.4501953125,4714880000,5314.370365604156,5344.8720703125,5339.940241829582,5256.841015625,5424.894333870546,5453.9525146484375,0.0013268380955802073,0.002780989392310529,41.932093186888295
2025-04-21,5158.2001953125,5232.93994140625,5101.6298828125,5232.93994140625,4226340000,5262.313642173604,5303.84013671875,5306.8965970082945,5265.25302734375,5399.494892103113,5428.484521484375,-0.023567493023827546,-0.03825207951704279,38.09112300898044
2025-04-22,5287.759765625,5309.60986328125,5207.669921875,5207.669921875,4666950000,5270.79568332407,5280.198046875,5303.417173120422,5287.80400390625,5388.853451486149,5404.4940185546875,0.025117204723895226,-0.021866648264943667,43.854706399242765
2025-04-23,5375.85986328125,5469.68994140625,5356.169921875,5395.919921875,5371390000,5305.81707664313,5276.04404296875,5316.588571331481,5327.11298828125,5387.615966895206,5384.454516601562,0.01666113847096007,-0.003848701871773663,47.43816002771926
2025-04-24,5484.77001953125,5489.39990234375,5371.9599609375,5381.3798828125,4697710000,5365.468057605837,5317.8580078125,5347.167016458712,5329.9,5396.868733812925,5373.0830078125,0.020259113708281262,0.03962882962995318,51.5545638822428
2025-04-25,5525.2099609375,5528.10986328125,5455.85986328125,5489.72998046875,4236580000,5418.715358716392,5366.3599609375,5379.538460909401,5355.616015625,5409.091707824789,5364.678002929688,0.007373133469998461,0.04590640328977713,53.02563987936675
2025-04-28,5528.75,5553.66015625,5468.64013671875,5529.22021484375,4257880000,5455.393572477595,5440.469921875,5406.667831653146,5372.155029296875,5420.487735651001,5362.068505859375,0.0006407067039131409,0.07183703436408617,53.15972601857491
2025-04-29,5560.830078125,5571.9501953125,5505.7001953125,5508.8701171875,4747150000,5490.539074360064,5495.083984375,5434.697331011665,5387.641015625,5433.853673029476,5359.517504882812,0.005802410694099036,0.05164196646662966,54.42919405110773
2025-04-30,5569.06005859375,5581.83984375,5433.240234375,5499.43994140625,5449490000,5516.7127357712925,5533.7240234375,5459.126917844771,5404.884033203125,5446.730471654645,5356.3170166015625,0.00147999135976562,0.03593847314215082,54.76788013695309
2025-05-01,5604.14013671875,5658.91015625,5597.35009765625,5625.14013671875,4935270000,5545.855202753779,5557.598046875,5485.49295764004,5437.72802734375,5461.721868327417,5352.975512695312,0.006299102138585644,0.02176392387692161,56.26010679629795
2025-05-02,5686.669921875,5700.7001953125,5642.27978515625,5645.8798828125,4854380000,5592.793442460853,5589.8900390625,5522.070587500941,5478.125,5483.145492474806,5367.4830078125,0.01472657412963474,0.02922241183212959,59.63405078189621
2025-05-05,5650.3798828125,5683.3798828125,5634.47998046875,5655.31982421875,4358260000,5611.988922578069,5614.216015625,5545.39955028486,5527.34296875,5499.072577268871,5396.297998046875,-0.006381597588933863,0.02199952662220217,57.532523754503295
2025-05-06,5606.91015625,5649.580078125,5586.0400390625,5605.8701171875,4717260000,5610.296000468713,5623.43203125,5556.5832968239765,5559.2580078125,5509.342822886121,5423.531005859375,-0.007693239651855532,0.008286546698534902,55.03084794145065
