Date,Close,High,Low,Open,Volume,ema_5,sma_5,ema_10,sma_10,ema_20,sma_20,return_1d,return_5d,rsi_14
2025-03-03,83.41999816894531,90.4800033569336,82.52999877929688,88.55000305175781,114573900,87.40452423159344,86.05199737548828,92.95100284876577,96.52399826049805,95.32858212467933,103.00149955749512,-0.017663683847658596,-0.08006177891263289,37.76736292418763
2025-03-04,84.4000015258789,88.5,79.30000305175781,80.16000366210938,116800300,86.40301666302193,85.36399841308594,91.39627533551361,92.50199813842774,94.28776492479358,103.03449974060058,0.01174782280561626,-0.03916205550350016,38.924032450278055
2025-03-05,90.12999725341795,90.3000030517578,82.5,86.3499984741211,116053000,87.64534352648728,85.52799835205079,91.16604295695076,90.30899810791016,93.89178705132923,102.34949951171875,0.06789094341167878,0.009181499465233278,45.32296408938532
2025-03-06,80.45999908447266,88.33999633789062,80.01000213623047,87.50499725341797,117340600,85.25022871248241,84.66599884033204,89.2194895255911,87.72799835205078,92.61256914972384,101.3044994354248,-0.10728945371823573,-0.050843431983859544,38.07334867774133
2025-03-07,84.91000366210938,85.16000366210938,79.1500015258789,80.0250015258789,105377100,85.13682036235807,84.66399993896485,88.43594664132169,86.08399887084961,91.87899148423675,99.98599967956542,0.05530704235982875,-0.00011769320597554422,42.62178817476587
2025-03-10,76.37999725341797,82.69000244140625,74.56999969482422,82.0,136843800,82.21787932604471,83.25599975585938,86.24395584352101,84.65399856567383,90.40289679558735,98.26249961853027,-0.10045938100103835,-0.08439224490594777,37.01026676239339
2025-03-11,78.05000305175781,80.74500274658203,75.52999877929688,75.78500366210938,109351500,80.82858723461575,81.98600006103516,84.7541462450186,83.67499923706055,89.22643072474645,96.33249969482422,0.021864439099140043,-0.07523694738529174,38.711566306226594
2025-03-12,83.6500015258789,84.55000305175781,79.86000061035156,83.4800033569336,116525100,81.76905866503681,80.69000091552735,84.55339265972047,83.10899963378907,88.6953422296162,94.88399963378906,0.07174885656836594,-0.071896104793161,44.158164233690684
2025-03-13,79.62000274658203,83.73999786376953,78.31999969482422,82.84500122070312,100927200,81.05270669221855,80.52200164794922,83.65641267551348,82.59400024414063,87.83102418361294,92.99549980163575,-0.04817691220304532,-0.010439924775648257,41.312829141740885
2025-03-14,86.23999786376953,87.2699966430664,82.16000366210938,82.97000122070312,113985000,82.78180374940221,80.78800048828126,84.12615543701457,82.72600021362305,87.67949786743738,91.41199951171875,0.08314487426304051,0.015663574894575705,47.317959451278874
2025-03-17,87.3499984741211,88.81999969482422,84.5,88.44000244140625,99348900,84.30453532430852,82.98200073242188,84.71230871648848,83.11900024414062,87.64811697283582,89.82149925231934,0.012871064910101149,0.14362400648308782,48.27370193632059
2025-03-18,83.88999938964844,86.16999816894531,81.80000305175781,85.77999877929688,93236500,84.16635667942182,84.15,84.56279792979029,83.06800003051758,87.29020101253225,87.78499908447266,-0.03961075151589999,0.07482378103198672,45.50260322238284
2025-03-19,86.0999984741211,87.98999786376953,82.86000061035156,84.55000305175781,89797400,84.81090394432158,84.63999938964844,84.84228893785043,82.6650001525879,87.17684838982642,86.48699913024902,0.026344011211726803,0.029288665912148515,47.57274139992799
2025-03-20,87.38999938964844,89.80000305175781,85.12000274658203,85.54000091552734,105547400,85.6706024260972,86.19399871826172,85.30550901999553,83.35800018310547,87.19714848504756,85.54299926757812,0.014982589296039128,0.09758850006319508,48.79542737616506
2025-03-21,90.95999908447266,91.06999969482422,84.45999908447266,85.8499984741211,116748700,87.43373464555569,87.13799896240235,86.33359812262772,83.9629997253418,87.55551520880233,85.0234992980957,0.040851352783589645,0.05473099881286125,52.12314337379855
2025-03-24,96.75,97.38999938964844,92.27999877929688,93.4000015258789,112164700,90.53915643037047,89.01799926757812,88.22748937305904,86.0,88.43118042701163,85.32699928283691,0.06365436426786131,0.10761307029288414,57.00364322193417
2025-03-25,96.5,98.16999816894533,95.08000183105467,97.22000122070312,78015300,92.52610428691365,91.53999938964844,89.73158221432104,87.84499969482422,89.1996394339629,85.75999946594239,-0.0025839793281653423,0.15031589822502212,56.73471670626726
2025-03-26,92.27999877929688,97.3000030517578,90.81999969482422,96.29000091552734,81428600,92.44406911770807,92.7759994506836,90.19493068068027,88.70799942016602,89.49300699066137,85.90849952697754,-0.04373058259795981,0.07177700830079914,52.25342680472489
2025-03-27,90.08999633789062,93.6500015258789,89.66999816894531,91.01499938964844,82823000,91.65937819110226,93.31599884033203,90.17585170926397,89.75499877929687,89.54986311896891,86.17449951171875,-0.023732146406330257,0.030895948816793473,50.044276475819395
2025-03-28,85.8499984741211,89.37999725341797,84.0999984741211,89.33999633789062,91091700,89.72291828544188,92.29399871826172,89.38933293923797,89.71599884033203,89.19749505755485,86.22099952697754,-0.04706402526499209,-0.056178547293145975,45.99028941973766
2025-03-31,84.4000015258789,84.6500015258789,78.75,80.0,108092900,87.9486126989209,89.8239990234375,88.48218177317268,89.4209991455078,88.74059091168095,86.26999969482422,-0.01688988903918598,-0.12764856304001126,44.65795601036463
2025-04-01,84.68000030517578,85.27999877929688,81.81999969482422,83.88999938964844,78980700,86.8590752343392,87.45999908447266,87.7908760517187,89.49999923706055,88.35386799677569,86.28399963378907,0.0033175210217386564,-0.12248704346968098,44.98936718629917
2025-04-02,87.44999694824219,88.40499877929688,82.30000305175781,82.4000015258789,96563100,87.05604913897353,86.49399871826172,87.72889803290478,89.63499908447265,88.26778503977249,86.14999961853027,0.03271134427354383,-0.05234072274541801,48.28855055017433
2025-04-03,83.5999984741211,85.68000030517578,81.01000213623047,81.25,93878200,85.9040322506894,85.19599914550781,86.97818902221682,89.25599899291993,87.82323393828187,86.3069995880127,-0.04402514132047075,-0.07203905125523824,44.310818008463336
2025-04-04,74.01000213623047,80.9800033569336,71.93000030517578,80.06999969482422,147323200,81.93935554586976,82.82799987792968,84.6203368611284,87.56099929809571,86.50768805237222,85.76199951171876,-0.11471287694890653,-0.13791492776158543,36.29147793627372
2025-04-07,77.83999633789062,81.80000305175781,66.12000274658203,66.6500015258789,169083700,80.57290247654339,81.51599884033203,83.38754767508516,85.66999893188476,85.68219360337397,85.83499946594239,0.051749683706403315,-0.0777251785472639,40.892318133255976
2025-04-08,77.31999969482422,86.11399841308594,75.22000122070312,83.29000091552734,135345600,79.48860154930367,80.04399871826172,82.28435713321953,83.75199890136719,84.8857941835121,85.7984992980957,-0.00668032717793543,-0.08691545328090544,40.465043863026644
2025-04-09,92.01000213623048,93.33000183105467,77.2699966430664,78.19000244140625,187244300,83.66240174494595,80.95599975585938,84.05265622467606,83.72499923706054,85.56429017900909,86.21649932861328,0.18998968571374175,0.05214414347763974,54.82540318212052
2025-04-10,88.58999633789062,90.77999877929688,84.13999938964844,88.4000015258789,124448200,85.30493327592751,81.95399932861328,84.87762715435143,83.57499923706055,85.85245267033113,86.66499900817871,-0.037169934995503806,0.05968897075176649,51.69886365271203
2025-04-11,88.55000305175781,89.55000305175781,85.47000122070312,87.9800033569336,95130700,86.38662320120429,84.86199951171875,85.54533186297077,83.84499969482422,86.10936223046701,86.78049926757812,-0.0004514424628744296,0.1964599445459212,51.66176174564105
2025-04-14,92.62000274658205,97.33000183105467,91.45999908447266,95.8000030517578,122836900,88.46441638299689,87.81800079345705,86.83163565999101,84.66699981689453,86.72942323200178,87.04399948120117,0.0459627278888437,0.18987676135715437,55.18641872401263
2025-04-15,98.4000015258789,98.98999786376952,93.0500030517578,93.52999877929688,118457700,91.7762780972909,92.03400115966798,88.93497490833427,86.03899993896485,87.8409068790377,87.76949958801269,0.06240551293343777,0.27263323738044165,59.68253291794797
2025-04-16,92.70999908447266,97.3000030517578,89.62000274658203,96.27999877929688,121997600,92.0875184263515,92.1740005493164,89.62134294035943,86.56500015258788,88.304629946222,88.09999961853028,-0.05782522716638161,0.007607835365613269,53.94472442003433
2025-04-17,93.77999877929688,95.11000061035156,92.2699966430664,94.70999908447266,83991800,92.65167854399996,93.21200103759766,90.3774621838026,87.58300018310547,88.82609364461008,88.4194995880127,0.011541362370733,0.058584520329034495,54.824273012044
2025-04-21,90.8000030517578,96.4749984741211,89.30999755859375,92.83999633789062,83831100,92.03445337991926,93.66200103759766,90.4542877961581,89.2620002746582,89.01408501671939,88.41149978637695,-0.031776453042532404,0.02540937235975993,51.85410985407352
2025-04-22,93.98999786376952,96.33999633789062,91.3499984741211,93.01499938964844,91185400,92.68630154120268,93.93600006103514,91.09714417208744,90.87700042724609,89.48798147834322,88.27349967956543,0.035132100273095324,0.014791568522578347,54.684297070978474
2025-04-23,100.81999969482422,103.76000213623048,97.83000183105467,98.86000061035156,112909500,95.39753425907654,94.41999969482421,92.86493608531231,93.2270004272461,90.56722130848426,88.48949966430663,0.07266732616543092,0.024593476945311332,60.09330077659105
2025-04-24,107.77999877929688,108.0,100.91000366210938,101.52999877929688,103190700,99.52502243248333,97.43399963378906,95.57676566603676,94.80400009155274,92.20653344856164,89.26449966430664,0.06903391296905514,0.162549885057093,64.71528273053974
2025-04-25,112.77999877929688,112.87999725341795,106.5500030517578,108.0500030517578,103933800,103.94334788142118,101.23399963378905,98.70462623208405,97.22300033569336,94.16591109910786,90.39899978637695,0.046390796591476935,0.20260183671696197,67.6169382415419
2025-04-28,114.6500015258789,114.86000061035156,108.87000274658205,113.77999877929688,111082900,107.51223242957376,106.00399932861328,101.60378537641039,99.83300018310547,96.11677685403843,91.83899993896485,0.0165809786027884,0.2626651726049627,68.65514163579951
2025-04-29,116.08000183105467,117.2300033569336,113.23999786376952,113.9800033569336,79709000,110.36815556340073,110.42200012207032,104.23582473180025,102.17900009155274,98.01803637565902,93.42299995422363,0.012472745627072568,0.23502505021122277,69.46143255026489
2025-04-30,118.44000244140624,118.77999877929688,110.54000091552734,111.61000061035156,109461700,113.05877118940258,113.94600067138671,106.81840249718316,104.18300018310546,99.9629855247778,95.11100006103516,0.020330811277780247,0.17476693909855845,70.79655238516843
2025-05-01,116.1999969482422,120.19000244140624,116.0,120.04000091552734,90677600,114.10584644234913,115.63000030517578,108.52414694283024,106.53199996948243,101.50936756510775,96.54850006103516,-0.01891257554027992,0.07812208447123026,67.76811469510525
2025-05-02,124.27999877929688,124.41999816894533,118.62999725341795,118.66000366210938,103094300,117.49723055466505,117.93000030517578,111.38884727673326,109.58199996948242,103.67799910931623,98.58250007629394,0.06953530157710475,0.1019684352232062,72.36091220119673
2025-05-05,123.7699966430664,125.25499725341795,121.36000061035156,123.6999969482422,135961300,119.58815258413217,119.75399932861328,113.63996534333927,112.87899932861328,105.5915226839591,101.07049980163575,-0.00410365417798364,0.07954640205677554,71.66676019933831
2025-05-06,108.86000061035156,113.91000366210938,105.31999969482422,112.70999908447266,201193400,116.01210192620532,118.30999908447265,112.7708808464324,114.36599960327149,105.90280629599647,102.62150001525879,-0.1204653505462473,-0.06219849333919947,55.042600346121695
2025-05-07,110.4800033569336,111.8499984741211,107.0,107.97000122070312,95428800,114.16806906978142,116.71799926757812,112.35435766652353,115.33199996948242,106.33872982560953,104.27950019836426,0.014881524320219164,-0.06720701553861042,56.230597655762736
2025-05-08,119.1500015258789,120.37999725341795,112.06999969482422,112.27999877929688,126966200,115.82871322181393,117.30800018310546,113.5899292773154,116.46900024414063,107.55885093992092,105.63650016784668,0.07847572325767116,0.025387303400280503,62.01564558351465
2025-05-09,117.3000030517578,119.16000366210938,114.9000015258789,118.97000122070312,81005300,116.31914316512855,115.91200103759766,114.26448814539583,116.92100067138672,108.48657971247681,107.07200050354004,-0.015526634078299129,-0.05616346794414229,60.18762697116535
2025-05-12,118.45999908447266,120.93499755859376,115.01000213623048,120.77999877929688,94257300,117.03276180490994,114.85000152587891,115.02730831613707,117.3020004272461,109.43642917647642,108.56750030517578,0.009889138981548085,-0.04290213866537429,60.96460324854321
2025-05-13,128.10000610351562,130.60000610351562,119.30999755859376,119.91999816894533,147155400,120.7218432377785,118.69800262451172,117.4041624592968,118.50400085449219,111.21391269333729,110.34150047302246,0.08137774011097854,0.17674081742871595,66.76879001665998
2025-05-14,130.17999267578125,133.49000549316406,127.55899810791016,129.00999450683594,96611500,123.87455971711276,122.63800048828125,119.7270406804758,119.6779998779297,113.02020602499863,111.93050003051758,0.016237209002041952,0.17831271470188015,67.87859131492252
2025-05-15,128.1199951171875,130.1999969482422,125.73999786376952,128.3699951171875,69503000,125.28970485047101,124.43199920654297,121.25303239624155,120.86999969482422,114.45828117663567,113.70099983215331,-0.01582422549157969,0.07528320164864066,65.54393766978886
2025-05-16,129.52000427246094,130.3300018310547,126.76000213623048,129.22999572753906,57003700,126.699804657801,126.8759994506836,122.75611819191779,121.39400024414063,115.89273099528569,115.48800010681153,0.010927327572818779,0.10417733079948133,66.39000882957673
2025-05-19,126.33000183105467,127.7699966430664,124.31999969482422,124.71499633789062,72503900,126.57653704888557,128.45,123.4059152172154,121.65000076293946,116.88675678916846,117.26450004577637,-0.02462941890193049,0.06643595143851044,62.6170777993972
2025-05-20,125.58999633789062,128.1999969482422,124.6500015258789,127.22000122070312,61265300,126.24769014522059,127.947998046875,123.80302087551998,123.32300033569337,117.71563674618962,118.84449996948243,-0.005857717742723367,-0.019594142435845785,61.74053099322868
2025-05-21,120.58000183105467,127.11000061035156,119.41000366210938,125.16000366210938,80657700,124.35846070716529,126.02799987792969,123.21701741288992,124.33300018310547,117.98843342093868,119.83250007629394,-0.039891668547842984,-0.07374398052576137,56.0226757931457
2025-05-22,122.29000091552734,126.33000183105467,121.375,121.9499969482422,75498300,123.66897410995264,124.86200103759765,123.04846895882399,124.64700012207031,118.39810651566141,120.55800018310546,0.014181448486529025,-0.04550417127574535,57.470437287443254
2025-05-23,123.30999755859376,125.54000091552734,120.68000030517578,120.87999725341795,65905800,123.54931525949969,123.61999969482422,123.09601961332757,125.24799957275391,118.86590566260735,121.08450012207031,0.008340801663506259,-0.047946313380315186,58.35119869098572
2025-05-27,123.38999938964844,127.87999725341795,120.87999725341795,126.81999969482422,86455200,123.49620996954928,123.03199920654296,123.14947048174955,125.74099960327149,119.29677173184936,121.5215000152588,0.0006487862512256637,-0.023272400845351093,58.4239258635601
2025-05-28,123.76000213623048,125.6500015258789,122.91000366210938,124.2300033569336,64866000,123.58414069177635,122.66600036621094,123.26047623710971,125.30699920654297,119.72184129417137,121.90550003051757,0.002998644528829475,-0.01457117807963526,58.78240718024167
2025-05-29,122.31999969482422,126.47000122070312,121.52999877929688,125.3499984741211,63137900,123.16276035945899,123.01399993896484,123.08948050214872,124.52099990844727,119.9692849513764,122.09949989318848,-0.011635442926230422,0.014430235838007954,56.73220962809293
2025-05-30,131.77999877929688,131.94000244140625,122.75,123.52999877929688,185897600,126.03517316607163,124.91199951171875,124.66957473435747,124.8870002746582,121.09411483974978,122.87849998474121,0.07733812220466296,0.07760240242638328,65.29559511758083
