date,ticker,forecast_close,lower_95ci,upper_95ci
2025-06-30,PLTR,127.11187000524403,118.97933593896433,135.24440407152372
2025-07-01,PLTR,121.34535160334352,106.62494065857355,136.0657625481135
2025-07-02,PLTR,122.22204075621059,101.69970816294693,142.74437334947424
2025-07-03,PLTR,128.42916299592022,102.8016782029916,154.05664778884886
2025-07-07,PLTR,125.7262814067258,95.54751800939133,155.90504480406028
2025-07-08,PLTR,123.98211225037038,89.66797380986479,158.29625069087598
2025-07-09,PLTR,104.60280816068104,66.45833182663137,142.7472844947307
